ID, ACTUAL,LOGC_ACTIVE,LOGC_INACTIVE,LOGC_PARTIAL,D840_ACTIVE,D840_INACTIVE,D840_PARTIAL,D540_ACTIVE,D540_INACTIVE,D540_PARTIAL,D_ACTIVE,D_INACTIVE,D_PARTIAL,M1_ACTIVE,M1_INACTIVE,M1_PARTIAL,M5_ACTIVE,M5_INACTIVE,M5_PARTIAL,TOP_ACTIVE,TOP_INACTIVE,TOP_PARTIAL,MACC_ACTIVE,MACC_INACTIVE,MAC_PARTIAL,META_ACTIVE,META_INACTIVE,META_PARTIAL,SMILE,,,,,,,ID, Actual_Class
MMV000561, INACTIVE,0.001841738,0.997996903,0.000161359,0.000716945,0.999283016,7.40E-08,0.011887438,0.98809588,1.67E-05,0.002739509,0.997086346,0.000174084,0.238264695,0.49488771,0.266847581,0.207196265,0.558571637,0.234232083,0.305420756,0.37254262,0.322036654,0.321096987,0.350200713,0.328702241,6.43E-09,0.999999994,5.98E-270, CCCN(CCC)CCCNC(=O)c1cc2c(nn(C)c2s1)c3ccc(OC)c(OC)c3,,,,,,,MMV666601, INACTIVE
MMV007907, INACTIVE,0.001086588,0.998702552,0.00021086,0.000665881,0.999334037,2.66E-08,0.018016221,0.981967986,1.58E-05,0.000707792,0.999249279,4.28E-05,0.237628698,0.495930225,0.266441107,0.201572374,0.568073332,0.230354235,0.302579641,0.374741107,0.322679222,0.308283746,0.367462844,0.32425344,7.14E-25,1, 5.71455858177e-311, Cc1ccc(Nc2nc(cs2)c3ccccn3)cc1,,,,,,,MMV666604, INACTIVE
MMV019064, INACTIVE,0.00259915,0.997114866,0.000285984,0.000654067,0.999345839,9.17E-08,0.010303018,0.989679456,1.76E-05,0.001215545,0.998708367,7.61E-05,0.240534782,0.490602314,0.268862873,0.321846455,0.381484717,0.296668798,0.300791174,0.373528928,0.325679898,0.319428861,0.354761541,0.325809568,9.44E-14,1,1.29E-261, COc1cccc(c1)c2nn(C)c3sc(cc23)C(=O)NCCN4CCN(CC4)c5ccccc5F,,,,,,,MMV666607, INACTIVE
MMV666102, INACTIVE,0.001665791,0.998189771,0.000144438,0.000650145,0.999349892,2.83E-08,0.013804625,0.986184537,1.08E-05,0.003515252,0.99632287,0.000161848,0.242812723,0.486978382,0.270208865,0.20462954,0.562802792,0.232567653,0.30020079,0.377728015,0.322071224,0.317143649,0.355646491,0.32720992,2.97E-23,1, 1.09799801369e-312, CN(C)c1ccc(cc1)c2nc3cc(N)ccc3[nH]2,,,,,,,MMV666686, INACTIVE
MMV396693, INACTIVE,0.001784507,0.997890523,0.00032497,0.000635816,0.999364197,4.76E-08,0.021821331,0.978154063,2.46E-05,0.007813634,0.991889417,0.000296968,0.237993598,0.495489776,0.266516715,0.201787457,0.56770426,0.230508283,0.298734307,0.378672391,0.322593302,0.323330253,0.34994626,0.326723546,2.40E-24,1,5.82E-302, [n+]1(C)c2c(cccc2)nc(ccc(NCCO)c3)c13,,,,,,,MMV666687, INACTIVE
MMV019690, INACTIVE,0.002901563,0.996613579,0.000484859,0.000611481,0.999388337,1.39E-07,0.01165586,0.9883129,3.12E-05,0.001157233,0.998773992,6.88E-05,0.233466119,0.503179789,0.263354093,0.199910671,0.570919633,0.229169622,0.302685887,0.377000868,0.320313215,0.320388168,0.350022227,0.329589605,2.74E-16,1,2.77E-264, COc1ccc(cc1CN2CCN(CC2)c3ccc(F)cc3)C4NCCc5c4[nH]c6ccccc56,,,,,,,MMV666688, INACTIVE
MMV396726, INACTIVE,0.000949694,0.997781993,0.001268313,0.000602862,0.999397039,1.15E-07,0.010211555,0.989765286,2.31E-05,0.000569176,0.999401331,2.95E-05,0.238980919,0.493125379,0.267893672,0.193216264,0.58232367,0.224460065,0.310486555,0.364222765,0.32529074,0.321223617,0.349990577,0.328785807,1.15E-20,1,2.27E-273, c1(C#N)nc(Cc2cccc(cccc3)c23)oc1N(CC4)CCN4C(c5ccccc5)c6ccccc6,,,,,,,MMV666689, INACTIVE
MMV006913, INACTIVE,0.008722769,0.990735245,0.000541986,0.000566206,0.999433696,9.36E-08,0.01952116,0.980440319,3.86E-05,0.003703773,0.996139705,0.000156561,0.242478177,0.487460881,0.270060927,0.211468041,0.551343143,0.237188846,0.300545186,0.374306083,0.325148702,0.317835808,0.354442358,0.327721834,3.59E-30,1, 4.94065645841e-324, Cc1nc2ccccc2c(O)c1CC=C,,,,,,,MMV666691, INACTIVE
MMV008270, INACTIVE,0.000976882,0.998807619,0.000215499,0.000563426,0.999436557,2.26E-08,0.016495656,0.983489394,1.49E-05,0.000919118,0.999026179,5.47E-05,0.236970499,0.497324079,0.265705466,0.196369529,0.576857388,0.226773098,0.297350138,0.377516419,0.325133473,0.329523325,0.341551363,0.328925341,9.40E-26,1,1.77E-306, Oc1c2CCCCc2nc3cc(nn13)c4ccccc4,,,,,,,MMV666692, INACTIVE
MMV000634, INACTIVE,0.001116435,0.998610149,0.000273416,0.000464417,0.999535561,4.63E-08,0.007955526,0.992033422,1.10E-05,0.000793358,0.999154687,5.19E-05,0.241370276,0.489759117,0.268870622,0.212746873,0.549265444,0.237987727,0.299932331,0.374874532,0.325193167,0.326550573,0.344916254,0.328533173,1.45E-13,1,1.91E-252, CC1CCCCN1CCCNC(=O)c2ccc3c(c2)sc4nc(cn34)c5ccc(F)cc5,,,,,,,MMV666693, INACTIVE
MMV666081, INACTIVE,0.006691379,0.992844609,0.000464013,0.000461577,0.999538302,5.99E-08,0.016645461,0.983326852,2.76E-05,0.005281762,0.994507611,0.000210722,0.242134303,0.488118142,0.269747555,0.202251703,0.566919327,0.230828926,0.297736973,0.377511799,0.324751258,0.312552601,0.360072136,0.327375263,3.11E-31,1,0, CCCc1c(C)nc2ccccc2c1O,,,,,,,MMV667486, INACTIVE
MMV638723, INACTIVE,0.002046942,0.995215425,0.002737633,0.000426583,0.99957329,1.38E-07,0.02359697,0.976306617,9.63E-05,0.000781764,0.999171257,4.70E-05,0.236099496,0.498489082,0.265411437,0.200342223,0.570098341,0.229559407,0.301047623,0.377248228,0.321704149,0.326217562,0.344044924,0.329737514,1.01E-15,1,2.15E-306, N1(C=CC(N)=NC1=O)C2O[C@@H]([C@@H](O)[C@H]2O)CO,,,,,,,MMV667487, INACTIVE
MMV665812, INACTIVE,0.000503393,0.999280331,0.000216277,0.000420757,0.999579251,1.19E-08,0.01213397,0.987857461,8.58E-06,0.001520023,0.998400867,7.91E-05,0.239954337,0.49189648,0.268149197,0.196002394,0.577516794,0.226480782,0.304471195,0.368283212,0.327245563,0.313783586,0.362064779,0.324151605,5.33E-22,1, 5.82456928585e-315, CCc1ccc(CNCC(O)c2ccccc2)cc1,,,,,,,MMV667488, INACTIVE
MMV665897, INACTIVE,0.012907195,0.986323181,0.000769624,0.00042001,0.999579847,1.05E-07,0.016655581,0.983308434,3.59E-05,0.009736782,0.989910781,0.000352318,0.239701614,0.49209398,0.268204451,0.200462386,0.570017874,0.229519695,0.307310373,0.372093499,0.320596218,0.305972546,0.370508194,0.32351923,3.35E-22,1,0, COc1ccc2nc(N)nc(C)c2c1,,,,,,,MMV667489, INACTIVE
MMV006087, INACTIVE,0.000849093,0.998917278,0.000233629,0.000414731,0.99958533,1.84E-08,0.015900578,0.984084845,1.46E-05,0.001154202,0.998781621,6.42E-05,0.241651088,0.488859266,0.269489616,0.202763751,0.566038251,0.231197968,0.300400913,0.378018171,0.321580887,0.31662035,0.355734497,0.327645093,1.15E-26,1, 4.19626408256e-311, c(c(ccn1)NCCN(CC)CC)(ccc(Cl)c2)c12,,,,,,,MMV667490, INACTIVE
MMV007363, INACTIVE,0.000989373,0.998344759,0.000665868,0.000386449,0.999613583,4.00E-08,0.020979781,0.978982031,3.81E-05,0.000561857,0.999407768,3.04E-05,0.238495365,0.494149059,0.267355591,0.202205777,0.566975355,0.230818927,0.298027903,0.377206683,0.324765414,0.314499438,0.360352576,0.325147986,4.35E-27,1, 3.58250211226e-317, Clc1ccc2c(ccnc2c1)N3CCCC3,,,,,,,MMV667491, INACTIVE
MMV007384, INACTIVE,0.019058602,0.980768617,0.000172781,0.000361046,0.999638915,4.88E-08,0.007945777,0.992042243,1.20E-05,0.000223903,0.999767482,8.59E-06,0.241601273,0.48875019,0.269648552,0.208521068,0.556368172,0.2351107,0.30379498,0.374528706,0.321676284,0.324590623,0.345794857,0.32961449,3.54E-21,1,0.00E+00, COc1ccc(cc1)c2nc3cc(Cc4ccc5[nH]c(nc5c4)c6ccc(OC)cc6)ccc3[nH]2,,,,,,,MMV667492, INACTIVE
MMV006962, INACTIVE,0.002156258,0.997423154,0.000420588,0.000290255,0.999709666,2.32E-08,0.007098665,0.992893636,7.69E-06,5.44E-05,0.99994421,1.44E-06,0.23364982,0.502229989,0.264120191,0.210750565,0.55266732,0.23658216,0.303395391,0.376903862,0.319700778,0.337129325,0.332656711,0.330214024,1.93E-21,1,3.79E-295, Clc1ccc(cc1)C(=O)Nc2ccc(cc2)c3nc4cc(NC(=O)c5ccc(Cl)cc5)ccc4[nH]3,,,,,,,MMV669304, ACTIVE
MMV001049, INACTIVE,0.000328611,0.999494796,0.000176593,0.00026831,0.999731719,4.39E-09,0.008195965,0.991800249,3.78E-06,0.001332395,0.998593271,7.43E-05,0.243720457,0.48600474,0.270274788,0.19837524,0.573454618,0.228170186,0.304305255,0.365834683,0.329860091,0.318627536,0.356214553,0.325157821,4.76E-19,1, 2.9727493346e-313, CC(C)c1ccc(CNCC(O)c2ccccc2)cc1,,,,,,,MMV669360, ACTIVE
MMV665943, INACTIVE,0.005658007,0.994095285,0.000246709,0.000261403,0.999738634,2.29E-08,0.00686807,0.993124425,7.54E-06,0.000375301,0.999608576,1.63E-05,0.246776596,0.479723096,0.273500293,0.205841839,0.560807109,0.233351052,0.299584687,0.375689566,0.324725688,0.306979179,0.36630103,0.32671982,1.95E-24,1,1.10E-306, Nc1ccc(cc1)c2nc3cc(Cc4ccc5[nH]c(nc5c4)c6ccc(N)cc6)ccc3[nH]2,,,,,,,MMV670762, INACTIVE
MMV665817, INACTIVE,0.000301768,0.999595831,0.0001024,0.000209711,0.999790251,4.10E-09,0.006761363,0.993235052,3.54E-06,0.001371309,0.998544931,8.38E-05,0.260982543,0.456081182,0.282936305,0.208814532,0.555831373,0.23535417,0.306716561,0.366361946,0.326921463,0.333398253,0.335067868,0.331533879,5.83E-16,1,2.91E-290, CC(C)(C)CC(C)(C)NCC(O)COc1ccc2CCCc2c1,,,,,,,MMV671677, ACTIVE
MMV666067, INACTIVE,0.001391972,0.998193155,0.000414873,0.00018362,0.999816358,1.28E-08,0.00478705,0.995208085,4.87E-06,0.000424095,0.999555886,2.00E-05,0.238983631,0.492955506,0.268060863,0.215354204,0.544997334,0.239648387,0.311065286,0.371227115,0.317707628,0.32551381,0.346007079,0.328479141,1.84E-17,1,7.75E-280, COc1ccc(CNC2CCN(CC2)c3ccc(NC(=O)c4cccc(Cl)c4)cc3)cc1OC,,,,,,,MMV671927, INACTIVE
MMV666070, INACTIVE,0.000180303,0.999133422,0.000686274,0.000183102,0.999816954,1.07E-08,0.004920865,0.995073974,5.08E-06,0.000852731,0.999090791,5.64E-05,0.24467358,0.483803779,0.271522641,0.213843718,0.547576725,0.238579631,0.306669116,0.372380137,0.320950776,0.317834198,0.354872227,0.327293545,6.34E-25,1,2.22E-280, FC(F)(F)c1cccc(CNC2CCN(CC2)c3ccc(cc3)C(=O)NC4CCCC4)c1,,,,,,,MMV672990, INACTIVE
MMV666601, INACTIVE,0.000742161,0.998031512,0.001226327,0.000147936,0.999852061,3.46E-08,0.005287249,0.994700432,1.24E-05,5.93E-05,0.999938965,1.78E-06,0.264024317,0.455395877,0.280579835,0.221652925,0.534574986,0.24377206,0.297013015,0.378049672,0.324937224,0.327363878,0.342091024,0.330545157,8.62E-12,1,5.62E-237, CCOC(=O)C1=C(N=C2SC(=Cc3cc(C)n(c3C)c4ccc(F)cc4)C(=O)N2C1c5cccc(OC)c5OC)c6ccccc6,,,,,,,NRB00250, INACTIVE
MMV020500, INACTIVE,0.000563343,0.999125552,0.000311106,0.000109405,0.999890566,3.23E-09,0.006909879,0.993085384,4.74E-06,0.000920243,0.999025941,5.39E-05,0.24237071,0.487914175,0.26971513,0.200742036,0.56951791,0.229740128,0.299310714,0.377935022,0.322754323,0.308181375,0.366318226,0.325500369,5.93E-25,1, 2.11493247342e-312, CNCCCNc1ccnc2cc(Cl)ccc12,,,,,,,OSM-S-106, INACTIVE
MMV019746, INACTIVE,0.001019499,0.998627175,0.000353326,9.25E-05,0.999907494,6.50E-09,0.002759997,0.997237325,2.57E-06,0.000365073,0.999617457,1.74E-05,0.241458744,0.489529461,0.269011885,0.20638293,0.559805512,0.233811557,0.312989205,0.36405918,0.322951555,0.31952095,0.353391618,0.327087462,2.25E-15,1,2.21E-269, Cc1ccc(Cl)cc1N2CCN(CCCNC(=O)C3CCN(CC3)c4nc5ccccc5[nH]4)CC2,,,,,,,OSM-S-111, INACTIVE
MMV000340, INACTIVE,0.001305839,0.998317454,0.000376707,8.92E-05,0.999910831,5.33E-09,0.008387438,0.991603553,8.94E-06,0.000320408,0.999664187,1.53E-05,0.238371581,0.494820625,0.266807795,0.210730001,0.552679479,0.236590445,0.305692583,0.374041051,0.320266336,0.304017574,0.372146189,0.323836297,4.51E-22,1, 2.86725658854e-311, CCN1C2=C(CCC2)C(=N)C3=C1CCCC3,,,,,,,OSM-S-177, INACTIVE
MMV665785, INACTIVE,0.000186814,0.999607553,0.000205633,7.89E-05,0.999921083,1.13E-09,0.00509023,0.994907439,2.31E-06,0.000684719,0.999271691,4.36E-05,0.240189642,0.491319895,0.268490493,0.201459467,0.56825757,0.230283007,0.303112805,0.372652054,0.324235201,0.310697794,0.362621188,0.326681018,4.64E-26,1, 3.95751969408e-313, CC(C)(C)c1ccc(O)c(CNC2CCCCC2)c1,,,,,,,OSM-S-202, ACTIVE
MMV007591, INACTIVE,0.000908695,0.998885052,0.000206253,6.88E-05,0.999931216,3.20E-09,0.002205248,0.997793317,1.42E-06,0.001829838,0.998050928,0.00011918,0.242482305,0.487991333,0.269526452,0.206866175,0.55912298,0.234010801,0.302786231,0.370701581,0.326512218,0.324505121,0.344253838,0.331241071,1.63E-19,1, 1.89340085764e-317, COc1ccc(cc1)C(=O)C(CCC(CNC(C)(C)C)C(=O)c2ccc(OC)cc2)CNC(C)(C)C,,,,,,,OSM-S-35, INACTIVE
MMV665843, INACTIVE,0.001073304,0.998498914,0.000427782,6.07E-05,0.999939322,2.11E-09,0.004476612,0.995520115,3.18E-06,0.000623059,0.999339521,3.74E-05,0.242299169,0.487846524,0.269854248,0.199085385,0.572275102,0.228639543,0.299958885,0.374283105,0.32575807,0.304914504,0.371900022,0.323185533,1.43E-29,1, 3.45845952089e-323, Oc1c2CCCCc2nc3ccccc13,,,,,,,OSM-S-4, INACTIVE
MMV665830, INACTIVE,0.000297534,0.999593214,0.000109252,3.87E-05,0.999961257,4.36E-10,0.002466522,0.997532606,8.37E-07,0.0005618,0.999406338,3.18E-05,0.269503266,0.446022063,0.28447473,0.195912838,0.577711761,0.226375312,0.306429237,0.364462942,0.329107851,0.315938532,0.355828702,0.328232825,1.31E-16,1,2.58E-287, CC1CC2=C(CC1CNCCCN(C)C)C(C)(C)CCC2,,,,,,,OSM-S-5, INACTIVE
MMV666069, INACTIVE,0.000257555,0.999543446,0.000198999,3.85E-05,0.999961495,6.11E-10,0.001839897,0.998159468,6.51E-07,0.000673035,0.999285161,4.18E-05,0.239501342,0.492831945,0.267666727,0.214146227,0.546979129,0.238874584,0.311445057,0.367704391,0.320850521,0.315192193,0.357715636,0.327092111,8.15E-19,1,2.73E-271, COc1ccc(CCN2CCC(CN(C)Cc3cnn(c3)c4ccccc4)CC2)cc1,,,,,,,OSM-S-51, INACTIVE
MMV666110, INACTIVE,0.000558538,0.999207336,0.000234127,3.82E-05,0.999961853,7.84E-10,0.001329487,0.998670101,5.04E-07,0.009004975,0.990605414,0.000389594,0.234399244,0.501425087,0.264175624,0.257620484,0.47474122,0.267638355,0.307162821,0.367569029,0.325268179,0.320755035,0.352571547,0.326673418,5.98E-18,1,7.74E-279, CC(CCC(=C)C)N1CCC(CC1)N2CCC(CC2)C(=O)NCCc3ccccc3,,,,,,,S08837, INACTIVE
MMV011895, INACTIVE,0.00435913,0.995414858,0.000226013,2.50E-05,0.999974966,7.99E-10,0.001723189,0.998275995,8.58E-07,6.68E-05,0.999931455,1.80E-06,0.24294582,0.486456066,0.270598084,0.195685133,0.578075886,0.226238951,0.306688726,0.370578498,0.322732806,0.31713891,0.355381668,0.327479422,9.22E-24,1,4.05E-302, Nc1ccc(cc1)c2nc3cc(Oc4ccc(Oc5ccc6[nH]c(nc6c5)c7ccc(N)cc7)cc4)ccc3[nH]2,,,,,,,SEW05657, INACTIVE
MMV666020, INACTIVE,0.000193258,0.999700257,0.000106485,1.54E-05,0.999984622,6.73E-11,0.001258164,0.998741567,1.81E-07,0.001606778,0.998304844,8.83E-05,0.243700922,0.4854092,0.270889848,0.196299151,0.577019095,0.226681784,0.310519516,0.365959734,0.32352075,0.303365618,0.371894121,0.32474032,2.22E-18,1,1.27E-304, Cc1ccc(OCCCCCCNCCO)c(C)c1,,,,,,,SPB02821, INACTIVE
MMV020788, INACTIVE,4.38E-05,0.99979239,0.000163812,8.88E-06,0.999991179,3.65E-11,0.001297266,0.998702526,2.48E-07,0.000173654,0.999819338,7.04E-06,0.24419497,0.484769642,0.271035343,0.206263542,0.560158134,0.233578384,0.302600771,0.371080309,0.32631892,0.313974738,0.358857602,0.32716766,2.23E-21,1,2.60E-308, Oc1ccccc1CNCC23CC4CC(CC(C4)C2)C3,,,,,,,UNKN1, ACTIVE
MMV000753, INACTIVE,0.000210356,0.999404612,0.000385032,2.17E-06,0.999997854,2.12E-11,0.000366943,0.999632955,8.78E-08,1.15E-05,0.999988437,1.70E-07,0.235775173,0.498981118,0.265243769,0.205374673,0.561639965,0.232985362,0.300618142,0.372319788,0.3270621,0.322029114,0.348138452,0.329832375,5.72E-14,1,5.25E-267, Oc1ccc(cc1)c2nc(c3ccc4oc5ccc(cc5c4c3)c6[nH]c(nc6c7ccccc7)c8ccc(O)cc8)c([nH]2)c9ccccc9,,,,,,,UNKN2, ACTIVE
MMV019780, INACTIVE,8.60E-05,0.999803118,0.000110898,1.51E-06,0.99999845,4.75E-12,0.000157631,0.999842286,1.36E-08,0.001089433,0.99883467,7.60E-05,0.240651682,0.49082157,0.268526822,0.202721521,0.566084743,0.231193736,0.308062553,0.374863684,0.317073822,0.303220779,0.374208599,0.322570622,2.01E-19,1,1.24E-260, Cc1cc(C)c2nc(sc2c1)N3CCC(CC3)C(=O)NCCCN4CCC(CC4)N5CCCCC5,,,,,,,UNKN3, ACTIVE
MMV019555, INACTIVE,2.27E-06,0.999923099,7.46E-05,1.24E-07,0.999999881,3.21E-14,4.96E-05,0.999950409,9.11E-10,9.75E-05,0.999898553,3.88E-06,0.239707291,0.492365032,0.267927647,0.203142971,0.565406084,0.23145096,0.298630744,0.375569254,0.325800031,0.30417636,0.37271902,0.32310462,2.92E-25,1,8.29E-305, C(CCCNc1c2CCCCc2nc3ccccc13)CCNc4c5CCCCc5nc6ccccc46,,,,,,,UNKN4, ACTIVE
MMV007092, INACTIVE,2.30E-06,0.999862797,0.0001349,8.61E-09,1,2.39E-15,7.47E-06,0.99999249,1.22E-10,0.03012456,0.968595207,0.001280213,0.236868486,0.49707219,0.266059279,0.205442205,0.561517775,0.23303996,0.30236876,0.372819036,0.324812204,0.314663917,0.358551323,0.32678473,4.30E-22,1,6.91E-300, CCOc1ccc(CN2CCN(CC(O)COc3ccc(OCC(O)CN4CCN(Cc5ccc(OCC)cc5)CC4)cc3)CC2)cc1,,,,,,,UNKN5, PARTIAL
MMV019881, INACTIVE,3.14E-06,0.999648851,0.000348008,7.96E-09,1,2.86E-15,4.32E-06,0.999995708,6.81E-11,0.031596266,0.967496514,0.000907258,0.239645898,0.492402375,0.267951727,0.23798719,0.507653594,0.254359215,0.305279493,0.370010227,0.32471022,0.316864789,0.354976475,0.328158706,4.86E-28,1, 1.75557565291e-315, O=C(NC1CCN(Cc2ccccc2)CC1)c3cc(cc(c3)C(=O)NC4CCN(Cc5ccccc5)CC4)C(=O)NC6CCN(Cc7ccccc7)CC6,,,,,,,UNKN6, ACTIVE
